timestamp,latitude,longitude,speed,acceleration,rpm,engine_temperature
2026-06-14 19:40:04,12.91211,77.615428,79.44,-5.747,3126.0,101.2
2026-06-14 19:40:05,12.911737,77.615191,73.35,-3.109,2136.0,100.6
2026-06-14 19:40:06,12.911404,77.615126,75.3,1.932,2281.0,91.5
2026-06-14 19:40:07,12.911129,77.61502,73.7,-1.733,2232.0,98.2
2026-06-14 19:40:08,12.910759,77.614781,77.96,3.891,3475.0,101.9
2026-06-14 19:40:09,12.910413,77.614645,80.23,2.446,2282.0,96.5
2026-06-14 19:40:10,12.910128,77.614525,91.47,11.446,1913.0,95.7
2026-06-14 19:40:11,12.909793,77.614318,93.87,-3.598,2123.0,98.6
2026-06-14 19:40:12,12.909441,77.614213,109.21,15.555,3245.0,96.7
2026-06-14 19:40:13,12.909076,77.614039,92.59,-16.543,3453.0,93.2
2026-06-14 19:40:14,12.908788,77.613861,90.41,-2.094,2387.0,99.6
2026-06-14 19:40:15,12.908438,77.613721,80.13,-10.043,2369.0,93.1
2026-06-14 19:40:16,12.908074,77.613546,89.54,9.324,2282.0,92.8
2026-06-14 19:40:17,12.907783,77.613358,102.13,-3.997,3209.0,101.6
2026-06-14 19:40:18,12.907472,77.613246,99.03,-3.005,3628.0,96.4
2026-06-14 19:40:19,12.907121,77.613008,92.68,-6.35,3231.0,92.2
2026-06-14 19:40:20,12.906836,77.612856,93.84,1.067,2519.0,91.6
2026-06-14 19:40:21,12.906456,77.612707,101.33,7.134,3078.0,93.5
2026-06-14 19:40:22,12.906075,77.612601,71.9,-29.504,3076.0,92.3
2026-06-14 19:40:23,12.905778,77.612467,93.83,21.704,3617.0,100.1
2026-06-14 19:40:24,12.905501,77.612204,92.39,-1.586,2963.0,94.6
2026-06-14 19:40:25,12.905159,77.612126,93.45,1.081,3238.0,97.5
2026-06-14 19:40:26,12.904784,77.611915,76.95,-4.956,3003.0,93.6
2026-06-14 19:40:27,12.904434,77.611816,80.09,3.331,3253.0,94.9
2026-06-14 19:40:28,12.904172,77.611612,88.8,8.657,2438.0,101.0
2026-06-14 19:40:29,12.903824,77.611482,87.45,-1.409,2486.0,99.9
2026-06-14 19:40:30,12.903432,77.611262,84.08,-3.813,2688.0,100.4
2026-06-14 19:40:31,12.903145,77.611156,85.63,-4.388,2183.0,95.0
2026-06-14 19:40:32,12.902739,77.61096,87.61,1.752,2721.0,93.8
2026-06-14 19:40:33,12.902449,77.61083,87.9,0.224,3131.0,97.7
2026-06-14 19:40:34,12.902125,77.610671,105.03,17.134,2641.0,98.0
2026-06-14 19:40:35,12.901868,77.610518,107.44,-5.332,3743.0,95.3
2026-06-14 19:40:36,12.901526,77.6103,97.53,-9.847,2977.0,99.3
2026-06-14 19:40:37,12.901125,77.610217,104.27,6.726,3170.0,94.3
2026-06-14 19:40:38,12.900808,77.609997,84.48,-19.724,2837.0,91.9
2026-06-14 19:40:39,12.900542,77.609907,88.13,-4.852,2528.0,96.0
2026-06-14 19:40:40,12.900127,77.609698,86.91,-0.975,1965.0,92.2
2026-06-14 19:40:41,12.899849,77.60955,96.66,10.035,3176.0,97.5
2026-06-14 19:40:42,12.899465,77.609363,76.25,-20.458,2465.0,91.5
2026-06-14 19:40:43,12.899168,77.60917,68.38,-7.81,1867.0,98.9
2026-06-14 19:40:44,12.898855,77.609037,78.94,10.454,3171.0,93.1
2026-06-14 19:40:45,12.898462,77.608863,85.62,6.635,1865.0,98.9
2026-06-14 19:40:46,12.898067,77.608736,84.75,-0.852,3097.0,98.6
2026-06-14 19:40:47,12.897653,77.608426,102.55,17.822,3173.0,98.1
2026-06-14 19:40:48,12.897258,77.608232,110.24,7.785,3500.0,95.9
2026-06-14 19:40:49,12.896776,77.607968,104.18,-6.116,2793.0,96.8
2026-06-14 19:40:50,12.896378,77.607827,100.56,-2.884,3157.0,99.0
2026-06-14 19:40:51,12.895882,77.607598,83.5,-17.219,3022.0,91.9
2026-06-14 19:40:52,12.89547,77.607335,59.07,-24.603,2929.0,94.3
2026-06-14 19:40:53,12.895062,77.60714,84.81,25.671,2393.0,94.9
2026-06-14 19:40:54,12.894624,77.606915,96.19,11.323,2830.0,94.9
2026-06-14 19:40:55,12.894173,77.60671,91.44,-4.424,2818.0,98.8
2026-06-14 19:40:56,12.893715,77.60644,107.51,16.253,3739.0,101.1
2026-06-14 19:40:57,12.893311,77.606278,113.92,6.807,3280.0,101.2
2026-06-14 19:40:58,12.892928,77.605999,108.99,-4.969,3802.0,101.7
2026-06-14 19:40:59,12.892482,77.605793,100.38,-4.58,3905.0,97.8
2026-06-14 19:41:00,12.892053,77.605558,100.83,0.201,3103.0,100.1
2026-06-14 19:41:01,12.891626,77.605358,100.18,-0.61,2351.0,99.9
2026-06-14 19:41:02,12.89117,77.605196,102.25,1.951,3607.0,100.0
2026-06-14 19:41:03,12.890738,77.604987,105.86,3.732,4089.0,94.8
2026-06-14 19:41:04,12.890288,77.604814,103.76,-4.781,3742.0,100.5
2026-06-14 19:41:05,12.8899,77.604498,110.25,6.402,2837.0,96.2
2026-06-14 19:41:06,12.88943,77.604248,115.28,5.173,3804.0,95.5
2026-06-14 19:41:07,12.889016,77.604048,105.01,-10.267,3404.0,92.9
2026-06-14 19:41:08,12.888575,77.603797,88.16,-17.032,3903.0,98.8
2026-06-14 19:41:09,12.888151,77.603614,105.21,16.907,3620.0,98.9
2026-06-14 19:41:10,12.887673,77.60343,86.1,-5.676,2937.0,95.9
2026-06-14 19:41:11,12.887255,77.603137,76.9,-9.042,3414.0,97.2
2026-06-14 19:41:12,12.886854,77.602994,72.08,-5.461,2799.0,100.4
2026-06-14 19:41:13,12.886428,77.60276,76.74,4.492,2653.0,99.0
2026-06-14 19:41:14,12.885987,77.602549,80.4,3.643,3294.0,92.8
2026-06-14 19:41:15,12.885575,77.602321,70.83,-9.669,2584.0,100.6
2026-06-14 19:41:16,12.885158,77.602093,69.83,-0.847,2226.0,96.6
2026-06-14 19:41:17,12.884706,77.601901,71.39,-5.198,2609.0,98.0
2026-06-14 19:41:18,12.884234,77.601622,79.9,-4.851,3028.0,97.3
2026-06-14 19:41:19,12.883819,77.601502,78.86,-0.938,3208.0,99.5
2026-06-14 19:41:20,12.883455,77.601217,79.53,0.83,1865.0,96.4
2026-06-14 19:41:21,12.883072,77.601036,65.91,-4.39,2702.0,97.4
2026-06-14 19:41:22,12.882716,77.601019,62.95,-5.076,2579.0,94.0
2026-06-14 19:41:23,12.88235,77.600884,70.31,7.418,2675.0,93.0
2026-06-14 19:41:24,12.88199,77.600856,88.56,-3.998,3006.0,92.7
2026-06-14 19:41:25,12.881694,77.600715,91.16,2.554,2138.0,99.6
2026-06-14 19:41:26,12.881368,77.600567,102.97,12.056,2373.0,92.5
2026-06-14 19:41:27,12.880988,77.600486,82.21,-20.607,3739.0,93.7
2026-06-14 19:41:28,12.880553,77.600435,90.64,8.51,2909.0,95.2
2026-06-14 19:41:29,12.880285,77.600321,70.33,-20.434,2426.0,92.4
2026-06-14 19:41:30,12.879927,77.600203,92.73,22.334,3941.0,92.8
2026-06-14 19:41:31,12.879523,77.600097,75.47,-17.061,3618.0,96.8
2026-06-14 19:41:32,12.879193,77.600115,64.0,-11.411,1844.0,91.8
2026-06-14 19:41:33,12.878914,77.599876,76.52,12.196,2574.0,94.7
2026-06-14 19:41:34,12.878519,77.599872,78.58,2.121,2847.0,98.1
2026-06-14 19:41:35,12.878227,77.599804,83.35,4.787,3063.0,93.9
2026-06-14 19:41:36,12.877863,77.599602,84.13,0.812,2313.0,91.6
2026-06-14 19:41:37,12.877459,77.599561,78.8,-3.384,3274.0,94.8
2026-06-14 19:41:38,12.877113,77.599402,89.27,10.2,2914.0,92.3
2026-06-14 19:41:39,12.876757,77.599302,92.28,2.741,3796.0,102.1
2026-06-14 19:41:40,12.876386,77.599254,93.27,1.071,2674.0,100.8
2026-06-14 19:41:41,12.876152,77.599099,102.41,9.057,3955.0,102.2
2026-06-14 19:41:42,12.875789,77.599011,93.43,-3.664,3627.0,97.8
2026-06-14 19:41:43,12.875436,77.598957,88.94,-4.77,3109.0,101.0
2026-06-14 19:41:44,12.875128,77.598787,88.67,-0.212,2325.0,99.5
2026-06-14 19:41:45,12.874701,77.598813,77.92,-10.797,2694.0,93.7
2026-06-14 19:41:46,12.87435,77.598749,72.25,-5.72,1550.0,90.5
2026-06-14 19:41:47,12.873982,77.598632,90.69,18.357,3064.0,92.8
2026-06-14 19:41:48,12.87369,77.598484,83.54,-7.087,2431.0,98.2
2026-06-14 19:41:49,12.873331,77.598365,89.36,5.83,2695.0,92.3
2026-06-14 19:41:50,12.872945,77.598284,91.62,2.542,3886.0,95.3
2026-06-14 19:41:51,12.872607,77.598261,107.61,16.166,2665.0,92.3
2026-06-14 19:41:52,12.872247,77.598069,78.09,-29.444,2833.0,101.5
2026-06-14 19:41:53,12.871915,77.597937,78.47,-3.64,2451.0,98.8
2026-06-14 19:41:54,12.871553,77.597816,89.61,11.296,2541.0,100.0
2026-06-14 19:41:55,12.871216,77.597778,84.23,-4.78,1962.0,94.2
2026-06-14 19:41:56,12.87083,77.597625,90.3,6.01,3144.0,95.5
2026-06-14 19:41:57,12.870551,77.597585,95.89,5.412,3623.0,97.2
2026-06-14 19:41:58,12.87023,77.597375,98.38,2.32,2960.0,93.2
2026-06-14 19:41:59,12.869986,77.597265,112.36,14.179,4229.0,96.0
2026-06-14 19:42:00,12.869639,77.597151,111.14,-1.301,3169.0,97.8
2026-06-14 19:42:01,12.869304,77.597031,76.33,-3.215,2349.0,96.3
2026-06-14 19:42:02,12.86895,77.596955,89.81,13.494,3074.0,97.5
2026-06-14 19:42:03,12.868691,77.596793,79.16,-10.774,3320.0,95.2
2026-06-14 19:42:04,12.868345,77.596654,97.42,18.231,3213.0,94.7
2026-06-14 19:42:05,12.868012,77.596529,97.95,0.337,3233.0,99.7
2026-06-14 19:42:06,12.867715,77.596414,92.24,-5.309,3829.0,98.2
2026-06-14 19:42:07,12.86739,77.596247,86.9,-3.595,2996.0,98.1
2026-06-14 19:42:08,12.867088,77.596197,85.0,-1.753,2276.0,98.7
2026-06-14 19:42:09,12.866805,77.596001,89.26,4.205,2405.0,95.9
2026-06-14 19:42:10,12.866495,77.595923,78.96,-10.337,3143.0,97.0
2026-06-14 19:42:11,12.866135,77.595737,69.76,-9.558,1638.0,92.6
2026-06-14 19:42:12,12.86579,77.595666,52.26,-17.502,3106.0,95.7
2026-06-14 19:42:13,12.865481,77.595524,59.88,-3.829,3365.0,95.6
2026-06-14 19:42:14,12.865168,77.595411,64.85,5.194,3222.0,94.6
2026-06-14 19:42:15,12.864899,77.595266,77.42,12.614,2243.0,98.8
2026-06-14 19:42:16,12.864568,77.595115,87.64,10.224,2464.0,97.4
2026-06-14 19:42:17,12.864173,77.595003,85.75,-3.155,2351.0,97.4
2026-06-14 19:42:18,12.863909,77.594928,94.7,-4.602,2206.0,97.8
2026-06-14 19:42:19,12.863651,77.594739,88.41,-6.087,3049.0,98.5
2026-06-14 19:42:20,12.863259,77.594622,79.46,-8.908,3140.0,99.0
2026-06-14 19:42:21,12.862965,77.594472,70.36,-9.073,2957.0,97.3
2026-06-14 19:42:22,12.86271,77.594416,60.16,-10.388,2966.0,101.0
2026-06-14 19:42:23,12.862337,77.594248,66.63,6.616,2851.0,92.6
2026-06-14 19:42:24,12.862031,77.594147,76.02,9.306,2785.0,100.5
2026-06-14 19:42:25,12.86165,77.594103,72.86,-2.958,2296.0,97.2
2026-06-14 19:42:26,12.861385,77.593907,85.17,12.045,2831.0,95.6
2026-06-14 19:42:27,12.86102,77.593778,87.42,2.49,2812.0,93.6
2026-06-14 19:42:28,12.860662,77.593627,96.14,8.842,3562.0,101.3
2026-06-14 19:42:29,12.860518,77.593487,110.8,14.814,3380.0,99.9
2026-06-14 19:42:30,12.860115,77.593392,96.01,-14.9,2607.0,98.2
2026-06-14 19:42:31,12.859802,77.59332,100.36,4.429,2156.0,92.9
2026-06-14 19:42:32,12.859406,77.593257,85.27,-14.864,3183.0,96.3
2026-06-14 19:42:33,12.859115,77.5931,90.69,5.377,3164.0,97.5
2026-06-14 19:42:34,12.858811,77.593,79.42,-11.19,2942.0,91.9
2026-06-14 19:42:35,12.858535,77.592949,89.42,10.208,2749.0,99.3
2026-06-14 19:42:36,12.858223,77.592813,77.34,-12.262,3768.0,93.3
2026-06-14 19:42:37,12.857868,77.592749,84.62,7.294,1935.0,94.2
2026-06-14 19:42:38,12.857505,77.592693,82.81,-1.627,3418.0,101.3
2026-06-14 19:42:39,12.857179,77.592439,75.18,-7.597,2002.0,100.4
2026-06-14 19:42:40,12.856933,77.592454,76.87,1.628,3030.0,99.0
2026-06-14 19:42:41,12.85657,77.592371,84.15,7.076,3494.0,101.4
2026-06-14 19:42:42,12.856236,77.592253,89.21,-3.979,2351.0,95.4
2026-06-14 19:42:43,12.855951,77.592127,87.25,-1.931,3078.0,93.6
2026-06-14 19:42:44,12.855684,77.59204,62.22,-25.17,2526.0,100.9
2026-06-14 19:42:45,12.855269,77.591987,66.0,-5.103,2154.0,91.6
2026-06-14 19:42:46,12.855011,77.591915,73.63,7.808,3439.0,95.8
2026-06-14 19:42:47,12.854652,77.59179,73.72,-4.742,2268.0,94.9
2026-06-14 19:42:48,12.854308,77.591689,81.93,8.461,3571.0,92.7
2026-06-14 19:42:49,12.854019,77.591575,84.64,2.617,2864.0,100.0
2026-06-14 19:42:50,12.853642,77.591519,86.49,-3.148,2449.0,97.3
2026-06-14 19:42:51,12.853362,77.591455,84.07,-3.254,2786.0,96.0
2026-06-14 19:42:52,12.853044,77.591285,100.77,16.779,3116.0,98.5
2026-06-14 19:42:53,12.852714,77.591268,95.21,-5.402,3273.0,95.9
2026-06-14 19:42:54,12.852384,77.591181,105.69,10.638,3081.0,92.7
2026-06-14 19:42:55,12.852113,77.591107,111.0,-3.448,2915.0,99.3
2026-06-14 19:42:56,12.851833,77.590995,102.46,-8.532,2599.0,95.0
2026-06-14 19:42:57,12.851491,77.590884,85.63,-16.987,3199.0,93.2
2026-06-14 19:42:58,12.851212,77.59077,89.1,3.527,2421.0,91.3
2026-06-14 19:42:59,12.850868,77.590697,101.52,12.442,3005.0,95.6
2026-06-14 19:43:00,12.850493,77.590565,99.78,-4.115,3407.0,92.8
2026-06-14 19:43:01,12.850207,77.590475,97.28,-2.614,2634.0,100.3
2026-06-14 19:43:02,12.849872,77.590362,94.45,-2.869,3650.0,98.9
2026-06-14 19:43:03,12.849567,77.590306,107.87,13.479,2959.0,96.0
2026-06-14 19:43:04,12.849239,77.590197,106.92,-1.079,3205.0,96.1
2026-06-14 19:43:05,12.84886,77.590082,102.13,-4.537,3055.0,94.6
2026-06-14 19:43:06,12.848604,77.592551,107.88,5.739,2967.0,96.4
2026-06-14 19:43:07,12.848397,77.594968,98.72,-9.226,3450.0,95.3
2026-06-14 19:43:08,12.848096,77.597479,94.16,-4.714,2794.0,100.5
2026-06-14 19:43:09,12.847897,77.599853,84.01,-10.155,2589.0,93.8
2026-06-14 19:43:10,12.84759,77.602316,99.0,14.894,2093.0,92.4
2026-06-14 19:43:11,12.847336,77.604704,75.42,-23.412,2401.0,91.4
2026-06-14 19:43:12,12.84715,77.607271,66.35,-4.013,3333.0,98.6
2026-06-14 19:43:13,12.846869,77.609674,80.43,14.044,2753.0,96.8
2026-06-14 19:43:14,12.846548,77.612153,73.26,-5.258,2731.0,97.3
2026-06-14 19:43:15,12.846322,77.614514,65.13,-8.115,2265.0,98.7
2026-06-14 19:43:16,12.84603,77.617016,81.73,16.674,2838.0,98.9
2026-06-14 19:43:17,12.845771,77.619482,100.71,18.985,2217.0,92.7
2026-06-14 19:43:18,12.845618,77.621855,104.59,3.624,2851.0,100.1
2026-06-14 19:43:19,12.845286,77.624322,97.14,-7.45,2735.0,94.9
2026-06-14 19:43:20,12.845106,77.626787,92.47,-4.448,2339.0,97.3
2026-06-14 19:43:21,12.844759,77.629229,108.04,15.294,3123.0,99.1
2026-06-14 19:43:22,12.844542,77.631703,98.87,-9.229,3582.0,102.1
2026-06-14 19:43:23,12.84428,77.634098,107.47,8.613,2965.0,99.7
2026-06-14 19:43:24,12.844005,77.636552,101.8,-4.16,3525.0,99.7
2026-06-14 19:43:25,12.843788,77.639017,112.23,10.729,2674.0,92.8
2026-06-14 19:43:26,12.84348,77.641498,116.09,3.878,3382.0,96.8
2026-06-14 19:43:27,12.84325,77.643916,110.03,-2.961,2923.0,93.7
2026-06-14 19:43:28,12.842925,77.646347,109.02,-0.735,2756.0,98.2
2026-06-14 19:43:29,12.842717,77.648792,111.13,2.203,3712.0,94.6
2026-06-14 19:43:30,12.842475,77.651175,102.05,-9.132,2562.0,98.7
2026-06-14 19:43:31,12.842259,77.653709,95.68,-6.338,3119.0,93.3
2026-06-14 19:43:32,12.841952,77.656179,95.55,-2.954,1666.0,94.0
2026-06-14 19:43:33,12.841743,77.658553,104.98,-5.049,3035.0,97.7
2026-06-14 19:43:34,12.841495,77.661022,100.03,-5.071,3484.0,97.6
2026-06-14 19:43:35,12.84113,77.663486,96.72,-3.503,2738.0,97.1
2026-06-14 19:43:36,12.840943,77.66591,90.96,-5.716,3036.0,99.5
2026-06-14 19:43:37,12.840614,77.668373,81.4,-9.314,2783.0,100.1
2026-06-14 19:43:38,12.840446,77.670775,77.35,-3.983,1857.0,100.3
2026-06-14 19:43:39,12.840151,77.673189,77.2,-0.158,2375.0,93.8
2026-06-14 19:43:40,12.839892,77.675706,81.76,4.59,3443.0,98.1
2026-06-14 19:43:41,12.839751,77.675784,90.32,8.53,3504.0,99.2
2026-06-14 19:43:42,12.839584,77.675964,90.95,0.434,2623.0,99.2
2026-06-14 19:43:43,12.839432,77.676011,98.01,7.123,3128.0,100.5
2026-06-14 19:43:44,12.839232,77.676161,103.88,6.105,2503.0,96.5
2026-06-14 19:43:45,12.839135,77.676287,111.7,7.953,3394.0,95.3
2026-06-14 19:43:46,12.838936,77.676408,112.87,1.342,3163.0,95.3
2026-06-14 19:43:47,12.838888,77.676526,105.23,-7.726,4375.0,96.1
2026-06-14 19:43:48,12.838639,77.676702,92.49,-12.883,2731.0,91.5
2026-06-14 19:43:49,12.838455,77.676881,98.66,6.026,2651.0,93.4
2026-06-14 19:43:50,12.838308,77.677023,101.51,2.915,3193.0,98.2
2026-06-14 19:43:51,12.838167,77.677044,101.12,-0.491,3771.0,102.0
2026-06-14 19:43:52,12.837989,77.677188,110.36,9.304,3236.0,98.6
2026-06-14 19:43:53,12.837833,77.677347,94.3,-16.255,2365.0,95.4
2026-06-14 19:43:54,12.837707,77.677506,107.95,13.669,3895.0,99.2
2026-06-14 19:43:55,12.837495,77.677623,104.47,-3.734,2928.0,92.6
2026-06-14 19:43:56,12.837391,77.677677,84.07,-20.38,2785.0,94.1
2026-06-14 19:43:57,12.837152,77.677834,89.01,4.936,2645.0,101.4
2026-06-14 19:43:58,12.83712,77.67797,98.94,9.825,2831.0,98.3
2026-06-14 19:43:59,12.836956,77.678084,92.77,-6.343,2761.0,98.2
2026-06-14 19:44:00,12.836733,77.678221,89.47,-3.385,2162.0,94.7
2026-06-14 19:44:01,12.836605,77.678356,80.9,-8.456,2865.0,99.5
2026-06-14 19:44:02,12.836431,77.678432,78.01,-3.037,2812.0,101.2
2026-06-14 19:44:03,12.836287,77.678619,84.78,6.579,2252.0,91.4
2026-06-14 19:44:04,12.836092,77.678678,82.95,-3.633,2587.0,99.9
2026-06-14 19:44:05,12.835956,77.678839,74.04,-8.892,3111.0,100.2
2026-06-14 19:44:06,12.835856,77.678944,90.51,16.57,3459.0,94.5
2026-06-14 19:44:07,12.835674,77.679128,80.18,-10.349,3199.0,95.9
2026-06-14 19:44:08,12.835511,77.679289,90.27,10.01,2776.0,96.4
2026-06-14 19:44:09,12.835343,77.679352,89.86,-0.47,3207.0,101.5
2026-06-14 19:44:10,12.835175,77.679508,105.66,15.456,2710.0,98.2
2026-06-14 19:44:11,12.835068,77.679581,117.46,11.702,2864.0,97.7
2026-06-14 19:44:12,12.834885,77.679718,113.57,-3.949,2517.0,98.2
2026-06-14 19:44:13,12.834709,77.67989,96.94,-16.736,2603.0,92.9
2026-06-14 19:44:14,12.834546,77.679917,70.85,-25.81,1960.0,98.0
2026-06-14 19:44:15,12.834379,77.680062,75.18,4.209,1556.0,94.1
