timestamp,latitude,longitude,speed,acceleration,rpm,engine_temperature
2026-06-14 10:07:48,28.628992,77.230625,71.99,-1.41,2194.0,91.5
2026-06-14 10:07:49,28.629003,77.230886,66.45,-2.893,2129.0,91.6
2026-06-14 10:07:50,28.628864,77.231287,74.9,8.607,2444.0,91.7
2026-06-14 10:07:51,28.628874,77.231424,56.84,-3.537,1754.0,88.1
2026-06-14 10:07:52,28.62883,77.231564,43.32,-13.59,2365.0,88.0
2026-06-14 10:07:53,28.62876,77.23171,53.93,10.34,2693.0,89.2
2026-06-14 10:07:54,28.628797,77.231914,55.9,1.958,2491.0,89.6
2026-06-14 10:07:55,28.628715,77.232087,69.84,13.726,2584.0,95.9
2026-06-14 10:07:56,28.628779,77.232242,69.62,-0.132,2389.0,90.0
2026-06-14 10:07:57,28.62876,77.232432,50.91,-18.685,2413.0,91.4
2026-06-14 10:07:58,28.628772,77.232648,54.5,3.454,1964.0,93.5
2026-06-14 10:07:59,28.628724,77.232814,53.49,-1.197,2202.0,93.1
2026-06-14 10:08:00,28.628723,77.232971,62.4,8.816,1374.0,90.0
2026-06-14 10:08:01,28.628595,77.233092,61.17,-1.243,1389.0,90.9
2026-06-14 10:08:02,28.628644,77.23337,71.28,10.342,2519.0,89.2
2026-06-14 10:08:03,28.628621,77.233539,71.96,0.761,2578.0,91.9
2026-06-14 10:08:04,28.628575,77.233661,77.78,5.849,3009.0,92.7
2026-06-14 10:08:05,28.628524,77.233825,70.82,-6.856,2891.0,91.8
2026-06-14 10:08:06,28.628531,77.234045,65.11,-5.715,2332.0,95.2
2026-06-14 10:08:07,28.628542,77.234237,72.43,7.35,2201.0,94.6
2026-06-14 10:08:08,28.628519,77.234474,73.01,0.775,1966.0,91.0
2026-06-14 10:08:09,28.628432,77.234525,74.17,1.234,3587.0,91.6
2026-06-14 10:08:10,28.628474,77.23477,71.46,-2.648,1927.0,92.9
2026-06-14 10:08:11,28.628477,77.234964,77.17,5.793,2938.0,90.3
2026-06-14 10:08:12,28.628371,77.235098,76.51,-0.681,1556.0,94.9
2026-06-14 10:08:13,28.628385,77.235302,54.79,-21.603,2272.0,95.3
2026-06-14 10:08:14,28.628305,77.235476,64.29,9.496,2621.0,90.9
2026-06-14 10:08:15,28.628401,77.235668,61.03,-3.4,2245.0,92.4
2026-06-14 10:08:16,28.628344,77.235784,67.37,6.237,2457.0,92.8
2026-06-14 10:08:17,28.628213,77.235991,77.79,10.503,2542.0,91.1
2026-06-14 10:08:18,28.62829,77.236202,77.29,-0.231,2305.0,94.3
2026-06-14 10:08:19,28.628295,77.236354,80.19,2.996,2991.0,91.0
2026-06-14 10:08:20,28.628262,77.236566,88.82,8.361,3148.0,91.1
2026-06-14 10:08:21,28.628155,77.236712,75.55,-13.524,2781.0,93.7
2026-06-14 10:08:22,28.628238,77.236849,79.78,4.192,2502.0,95.2
2026-06-14 10:08:23,28.628197,77.237052,59.81,-19.878,2235.0,89.4
2026-06-14 10:08:24,28.628113,77.237241,63.96,4.171,2150.0,91.1
2026-06-14 10:08:25,28.628151,77.23746,77.78,13.979,3018.0,89.8
2026-06-14 10:08:26,28.628073,77.237592,83.7,6.083,2527.0,94.9
2026-06-14 10:08:27,28.628082,77.237802,78.22,-5.616,2475.0,88.8
2026-06-14 10:08:28,28.628064,77.237999,74.13,-4.138,2129.0,94.4
2026-06-14 10:08:29,28.628037,77.23819,55.48,-18.793,2514.0,92.8
2026-06-14 10:08:30,28.628062,77.238268,62.39,6.774,2411.0,96.0
2026-06-14 10:08:31,28.628051,77.238527,59.3,-3.432,2539.0,89.2
2026-06-14 10:08:32,28.627939,77.238668,68.78,9.878,2992.0,90.1
2026-06-14 10:08:33,28.628012,77.238888,63.98,-4.769,2441.0,92.9
2026-06-14 10:08:34,28.627951,77.23899,48.95,-15.121,2684.0,96.1
2026-06-14 10:08:35,28.62787,77.239228,63.09,14.277,2563.0,94.1
2026-06-14 10:08:36,28.627846,77.239407,63.19,0.041,2595.0,88.8
2026-06-14 10:08:37,28.627892,77.239547,46.11,-16.867,1785.0,91.7
2026-06-14 10:08:38,28.627853,77.239701,51.64,5.481,1527.0,91.3
2026-06-14 10:08:39,28.627842,77.239876,67.62,16.126,2573.0,88.8
2026-06-14 10:08:40,28.627832,77.240158,62.72,-5.136,2487.0,89.0
2026-06-14 10:08:41,28.627716,77.240242,46.54,-16.056,1869.0,94.3
2026-06-14 10:08:42,28.627642,77.240367,57.62,11.052,1917.0,93.5
2026-06-14 10:08:43,28.62747,77.24053,70.4,13.014,2772.0,92.3
2026-06-14 10:08:44,28.627437,77.240817,63.73,-6.821,2035.0,92.8
2026-06-14 10:08:45,28.6273,77.240972,70.0,6.362,3170.0,94.8
2026-06-14 10:08:46,28.627335,77.241169,49.81,-20.049,2241.0,94.6
2026-06-14 10:08:47,28.627146,77.24133,48.76,-0.624,2431.0,89.7
2026-06-14 10:08:48,28.627104,77.24143,51.79,2.945,1753.0,88.9
2026-06-14 10:08:49,28.626953,77.241687,48.22,-3.271,1900.0,88.1
2026-06-14 10:08:50,28.626845,77.241892,56.43,8.499,2140.0,88.0
2026-06-14 10:08:51,28.626788,77.242093,54.92,-1.549,1864.0,91.2
2026-06-14 10:08:52,28.626746,77.242202,56.04,1.116,1464.0,92.3
2026-06-14 10:08:53,28.626721,77.242377,65.99,9.954,2463.0,91.3
2026-06-14 10:08:54,28.626584,77.242561,56.9,-9.211,2124.0,90.1
2026-06-14 10:08:55,28.626521,77.242745,53.18,-3.715,2487.0,95.1
2026-06-14 10:08:56,28.626405,77.242944,51.52,-2.393,2273.0,95.0
2026-06-14 10:08:57,28.626275,77.243129,48.06,-3.478,2053.0,95.2
2026-06-14 10:08:58,28.626242,77.243236,36.24,-11.821,2223.0,90.2
2026-06-14 10:08:59,28.626133,77.243437,39.69,3.68,1381.0,89.2
2026-06-14 10:09:00,28.626012,77.243669,60.6,20.937,2100.0,89.2
2026-06-14 10:09:01,28.625944,77.243816,63.11,2.636,2355.0,88.5
2026-06-14 10:09:02,28.625791,77.243928,57.6,-5.487,2481.0,93.5
2026-06-14 10:09:03,28.62573,77.24422,42.99,-14.557,1712.0,90.4
2026-06-14 10:09:04,28.625671,77.244283,61.91,18.9,1762.0,90.1
2026-06-14 10:09:05,28.625625,77.244479,63.78,1.825,2497.0,90.4
2026-06-14 10:09:06,28.625476,77.244733,76.01,11.975,2491.0,92.6
2026-06-14 10:09:07,28.625476,77.244896,73.83,-2.174,2472.0,92.6
2026-06-14 10:09:08,28.625336,77.244998,74.93,1.422,1939.0,88.2
2026-06-14 10:09:09,28.625251,77.245191,79.21,4.412,2461.0,94.2
2026-06-14 10:09:10,28.625212,77.245332,61.44,-2.492,2075.0,93.7
2026-06-14 10:09:11,28.625033,77.245574,60.45,-1.102,2495.0,90.1
2026-06-14 10:09:12,28.624939,77.245717,70.94,10.624,2833.0,91.6
2026-06-14 10:09:13,28.624922,77.245826,77.97,7.036,3119.0,89.4
2026-06-14 10:09:14,28.624834,77.246142,70.48,-7.396,2289.0,91.0
2026-06-14 10:09:15,28.624718,77.246276,81.23,10.67,3305.0,89.6
2026-06-14 10:09:16,28.624559,77.246493,73.12,-8.084,2404.0,88.3
2026-06-14 10:09:17,28.62454,77.246554,70.43,-2.803,2285.0,90.5
2026-06-14 10:09:18,28.624451,77.246788,62.85,-7.709,2308.0,89.9
2026-06-14 10:09:19,28.624425,77.246994,67.07,4.231,2709.0,92.5
2026-06-14 10:09:20,28.624287,77.247161,76.67,9.654,2524.0,89.9
2026-06-14 10:09:21,28.624146,77.247288,75.74,-1.004,2880.0,95.5
2026-06-14 10:09:22,28.624095,77.247462,77.55,1.871,2970.0,88.7
2026-06-14 10:09:23,28.623988,77.247639,83.9,6.323,3019.0,90.8
2026-06-14 10:09:24,28.623893,77.247909,62.44,-21.105,2521.0,93.8
2026-06-14 10:09:25,28.623817,77.24801,64.24,-2.475,2742.0,94.8
2026-06-14 10:09:26,28.623696,77.248265,66.02,1.7,2632.0,89.0
2026-06-14 10:09:27,28.623665,77.248369,46.91,-19.359,2046.0,95.6
2026-06-14 10:09:28,28.623616,77.248556,46.39,-0.675,2204.0,87.9
2026-06-14 10:09:29,28.623436,77.248769,54.49,8.109,2797.0,89.8
2026-06-14 10:09:30,28.623404,77.2489,56.6,-3.596,1918.0,92.0
2026-06-14 10:09:31,28.623299,77.248986,61.35,-3.314,2481.0,89.7
2026-06-14 10:09:32,28.623222,77.249266,60.5,-0.621,2323.0,88.9
2026-06-14 10:09:33,28.623148,77.249422,45.95,-14.75,2031.0,88.5
2026-06-14 10:09:34,28.623076,77.249618,41.91,-4.051,2818.0,93.3
2026-06-14 10:09:35,28.622947,77.249817,51.89,9.951,1865.0,92.5
2026-06-14 10:09:36,28.622891,77.249996,46.57,-5.451,2611.0,89.3
2026-06-14 10:09:37,28.622695,77.250211,65.4,18.953,2352.0,89.0
2026-06-14 10:09:38,28.62268,77.250263,76.27,10.731,2457.0,94.3
2026-06-14 10:09:39,28.622628,77.250482,72.73,-3.696,2817.0,95.4
2026-06-14 10:09:40,28.62248,77.250662,69.79,-2.86,2642.0,88.7
2026-06-14 10:09:41,28.622365,77.250932,59.3,-10.779,2348.0,95.2
2026-06-14 10:09:42,28.62229,77.251078,67.58,8.193,2638.0,89.3
2026-06-14 10:09:43,28.622257,77.251227,61.96,-2.613,2900.0,94.9
2026-06-14 10:09:44,28.622142,77.251413,71.38,-1.871,2662.0,90.0
2026-06-14 10:09:45,28.62209,77.251618,67.91,-3.171,3060.0,96.7
2026-06-14 10:09:46,28.621932,77.251668,70.2,2.116,2547.0,94.3
2026-06-14 10:09:47,28.621939,77.25195,71.2,1.085,2647.0,93.0
2026-06-14 10:09:48,28.621766,77.25215,76.28,5.468,2167.0,94.1
2026-06-14 10:09:49,28.621641,77.252295,71.65,-4.409,2810.0,88.7
2026-06-14 10:09:50,28.621672,77.252448,59.31,-12.533,2606.0,93.1
2026-06-14 10:09:51,28.621514,77.252569,46.89,-12.633,2462.0,92.9
2026-06-14 10:09:52,28.621474,77.252822,65.82,18.919,2941.0,92.5
2026-06-14 10:09:53,28.621312,77.252983,69.32,-2.244,2528.0,92.6
2026-06-14 10:09:54,28.621258,77.253185,68.36,-2.412,2378.0,93.6
2026-06-14 10:09:55,28.621065,77.253331,64.2,-3.938,2556.0,88.3
2026-06-14 10:09:56,28.621042,77.253515,59.44,-4.857,2541.0,92.8
2026-06-14 10:09:57,28.620938,77.253707,72.67,13.285,2284.0,95.4
2026-06-14 10:09:58,28.620888,77.25384,70.96,-2.073,1828.0,87.7
2026-06-14 10:09:59,28.620778,77.254074,72.23,1.316,2244.0,93.9
2026-06-14 10:10:00,28.620671,77.254235,73.2,0.917,2577.0,91.6
2026-06-14 10:10:01,28.620595,77.254437,70.91,-2.479,2987.0,93.6
2026-06-14 10:10:02,28.620507,77.254568,67.71,-3.118,2376.0,88.4
2026-06-14 10:10:03,28.620429,77.254829,77.66,-2.871,2745.0,94.7
2026-06-14 10:10:04,28.620279,77.254943,71.04,-6.548,3372.0,91.7
2026-06-14 10:10:05,28.620208,77.255123,71.59,0.379,3059.0,91.4
2026-06-14 10:10:06,28.620204,77.25535,76.35,4.944,3069.0,92.9
2026-06-14 10:10:07,28.620097,77.255491,62.48,-14.16,2078.0,94.9
2026-06-14 10:10:08,28.619999,77.255722,70.2,7.591,1943.0,93.9
2026-06-14 10:10:09,28.619873,77.255899,79.49,-2.368,1830.0,91.8
2026-06-14 10:10:10,28.61974,77.25598,59.09,-20.544,2121.0,91.7
2026-06-14 10:10:11,28.619744,77.2562,61.29,2.256,2172.0,88.4
2026-06-14 10:10:12,28.619715,77.256446,75.9,14.445,2599.0,89.6
2026-06-14 10:10:13,28.619542,77.256577,69.85,-6.166,2452.0,90.7
2026-06-14 10:10:14,28.619426,77.256711,81.89,12.071,2613.0,90.2
2026-06-14 10:10:15,28.619307,77.256919,83.88,2.04,2641.0,91.5
2026-06-14 10:10:16,28.619224,77.25709,81.91,-1.83,2870.0,90.8
2026-06-14 10:10:17,28.619195,77.257234,75.04,-6.78,1930.0,90.0
2026-06-14 10:10:18,28.619076,77.257476,76.42,1.41,2447.0,90.5
2026-06-14 10:10:19,28.619002,77.257681,71.07,-5.408,2725.0,94.7
2026-06-14 10:10:20,28.61885,77.257851,79.46,8.343,2747.0,95.9
2026-06-14 10:10:21,28.61875,77.258067,77.42,-2.131,2188.0,88.3
2026-06-14 10:10:22,28.618567,77.258307,82.96,5.286,2598.0,88.6
2026-06-14 10:10:23,28.618398,77.258444,91.07,8.325,2844.0,89.0
2026-06-14 10:10:24,28.618148,77.258684,81.84,-9.158,2192.0,93.6
2026-06-14 10:10:25,28.618007,77.258872,79.66,-2.403,2334.0,91.8
2026-06-14 10:10:26,28.617873,77.259136,83.39,3.714,2436.0,95.6
2026-06-14 10:10:27,28.617653,77.259355,74.39,-8.8,2834.0,88.8
2026-06-14 10:10:28,28.617437,77.259617,81.56,7.17,2629.0,94.2
2026-06-14 10:10:29,28.617337,77.25989,71.55,-2.953,2762.0,90.9
2026-06-14 10:10:30,28.617208,77.260025,74.93,3.332,1893.0,94.5
2026-06-14 10:10:31,28.616964,77.260287,76.37,1.601,2051.0,91.0
2026-06-14 10:10:32,28.616828,77.260482,76.85,0.37,3379.0,95.1
2026-06-14 10:10:33,28.616533,77.260703,78.4,1.359,2165.0,93.9
2026-06-14 10:10:34,28.616414,77.260914,68.3,-2.077,1994.0,88.8
2026-06-14 10:10:35,28.616256,77.261195,66.78,-2.887,1903.0,88.5
2026-06-14 10:10:36,28.616134,77.261323,60.12,-6.497,2666.0,94.0
2026-06-14 10:10:37,28.615846,77.261534,63.13,3.05,2074.0,88.2
2026-06-14 10:10:38,28.615699,77.261772,73.2,10.277,1837.0,91.9
2026-06-14 10:10:39,28.615524,77.261953,75.18,1.835,2219.0,95.1
2026-06-14 10:10:40,28.615489,77.262244,77.46,2.298,2465.0,94.0
2026-06-14 10:10:41,28.615227,77.262493,67.8,-9.627,2414.0,94.3
2026-06-14 10:10:42,28.615039,77.262726,68.92,1.167,2631.0,93.3
2026-06-14 10:10:43,28.614856,77.262903,72.64,3.503,2450.0,94.5
2026-06-14 10:10:44,28.614585,77.263143,80.22,7.86,2697.0,95.6
2026-06-14 10:10:45,28.614502,77.263322,81.32,1.066,2620.0,94.9
2026-06-14 10:10:46,28.614343,77.263621,74.97,-6.556,2510.0,89.6
2026-06-14 10:10:47,28.614135,77.263735,64.7,-9.955,2811.0,94.3
2026-06-14 10:10:48,28.61396,77.264003,76.35,11.476,2753.0,89.6
2026-06-14 10:10:49,28.61381,77.264201,84.39,8.081,3038.0,90.2
2026-06-14 10:10:50,28.613638,77.26453,79.54,-2.233,2900.0,91.3
2026-06-14 10:10:51,28.613477,77.264713,79.93,0.485,2684.0,91.8
2026-06-14 10:10:52,28.613236,77.264964,69.81,-9.992,2702.0,96.0
2026-06-14 10:10:53,28.613029,77.265116,66.82,-2.833,2746.0,94.8
2026-06-14 10:10:54,28.612899,77.265365,70.47,3.666,2893.0,92.4
2026-06-14 10:10:55,28.612725,77.265603,63.81,-6.487,2570.0,94.3
2026-06-14 10:10:56,28.612667,77.265787,62.95,-0.837,2140.0,91.1
2026-06-14 10:10:57,28.612375,77.266014,66.61,3.857,2464.0,89.7
2026-06-14 10:10:58,28.612233,77.26632,63.71,-3.153,2478.0,88.4
2026-06-14 10:10:59,28.611989,77.266425,71.34,7.587,1837.0,87.7
2026-06-14 10:11:00,28.611941,77.266632,70.07,-3.007,2022.0,94.2
2026-06-14 10:11:01,28.611686,77.266958,71.64,1.393,2280.0,88.1
2026-06-14 10:11:02,28.611475,77.267089,73.94,2.076,2253.0,88.0
2026-06-14 10:11:03,28.611377,77.2673,67.34,-6.752,2965.0,93.7
2026-06-14 10:11:04,28.611162,77.267616,67.27,0.045,2050.0,90.9
2026-06-14 10:11:05,28.610923,77.267772,70.32,3.057,2445.0,96.0
2026-06-14 10:11:06,28.610834,77.267964,74.1,3.565,2542.0,91.8
2026-06-14 10:11:07,28.610621,77.268231,77.62,3.621,2452.0,90.2
2026-06-14 10:11:08,28.610453,77.268435,69.38,-8.253,2160.0,92.3
2026-06-14 10:11:09,28.610291,77.268679,51.12,-18.486,1743.0,91.5
2026-06-14 10:11:10,28.610133,77.2689,51.27,-0.055,1617.0,93.3
2026-06-14 10:11:11,28.609915,77.269157,55.6,4.478,2312.0,89.3
2026-06-14 10:11:12,28.609684,77.269351,71.92,16.088,2519.0,90.5
2026-06-14 10:11:13,28.60942,77.269605,70.39,-1.61,3083.0,92.3
2026-06-14 10:11:14,28.609163,77.269791,67.98,-2.592,2132.0,94.5
2026-06-14 10:11:15,28.609054,77.270082,66.04,-2.173,2286.0,92.3
2026-06-14 10:11:16,28.608758,77.270279,54.05,-11.839,2419.0,91.1
2026-06-14 10:11:17,28.608495,77.270465,56.61,2.528,2452.0,90.8
2026-06-14 10:11:18,28.608279,77.270652,47.93,-8.723,2446.0,91.3
2026-06-14 10:11:19,28.608085,77.270935,48.71,0.553,2077.0,92.1
2026-06-14 10:11:20,28.607843,77.271178,57.53,8.814,2424.0,91.2
2026-06-14 10:11:21,28.607587,77.271377,61.05,3.542,2574.0,95.2
2026-06-14 10:11:22,28.607346,77.271576,72.96,-2.635,2679.0,92.0
2026-06-14 10:11:23,28.607162,77.271818,69.84,-3.206,2346.0,94.4
2026-06-14 10:11:24,28.606959,77.272048,65.05,-4.813,2530.0,90.1
2026-06-14 10:11:25,28.606743,77.27222,45.7,-2.743,2052.0,95.4
2026-06-14 10:11:26,28.606458,77.27246,57.65,12.009,2420.0,88.6
2026-06-14 10:11:27,28.606351,77.272749,61.69,4.219,2419.0,92.8
2026-06-14 10:11:28,28.606107,77.272943,61.26,-0.341,2393.0,91.3
2026-06-14 10:11:29,28.605819,77.273156,68.71,-2.427,1933.0,89.5
2026-06-14 10:11:30,28.605615,77.273381,71.6,2.879,2555.0,91.7
2026-06-14 10:11:31,28.605343,77.273602,77.25,5.581,2254.0,90.7
2026-06-14 10:11:32,28.605252,77.273851,83.97,-3.254,2873.0,88.9
2026-06-14 10:11:33,28.605017,77.274045,75.99,-8.116,2255.0,89.4
2026-06-14 10:11:34,28.604697,77.274258,55.01,-20.866,2500.0,93.9
2026-06-14 10:11:35,28.604526,77.274536,54.42,-0.244,2485.0,90.9
2026-06-14 10:11:36,28.604323,77.274791,54.52,0.251,2359.0,89.0
2026-06-14 10:11:37,28.604054,77.274986,63.87,9.338,2978.0,91.8
2026-06-14 10:11:38,28.603859,77.275177,77.71,13.703,2788.0,89.1
2026-06-14 10:11:39,28.603548,77.27539,77.16,-0.724,2811.0,93.1
2026-06-14 10:11:40,28.603357,77.275618,82.31,4.926,2975.0,91.4
2026-06-14 10:11:41,28.603199,77.275956,69.54,-13.019,2676.0,92.6
2026-06-14 10:11:42,28.602939,77.275977,74.6,4.986,3082.0,96.0
2026-06-14 10:11:43,28.602721,77.276239,75.74,-2.704,2300.0,95.3
2026-06-14 10:11:44,28.602527,77.276458,80.14,4.268,2699.0,89.1
2026-06-14 10:11:45,28.602268,77.276717,73.18,-6.956,2555.0,96.0
2026-06-14 10:11:46,28.602036,77.277007,76.15,2.788,3785.0,93.8
2026-06-14 10:11:47,28.601804,77.277177,76.56,0.316,2781.0,90.5
2026-06-14 10:11:48,28.601594,77.277439,76.9,0.296,2445.0,89.8
2026-06-14 10:11:49,28.601358,77.277672,80.8,4.133,2275.0,90.0
2026-06-14 10:11:50,28.601138,77.277849,77.92,-2.807,2129.0,90.5
2026-06-14 10:11:51,28.600928,77.278147,64.92,-13.006,2049.0,95.1
2026-06-14 10:11:52,28.600685,77.278322,56.32,-8.953,1848.0,87.8
2026-06-14 10:11:53,28.600419,77.278517,58.57,2.438,2138.0,89.7
2026-06-14 10:11:54,28.600231,77.278744,56.85,-1.69,2497.0,92.9
2026-06-14 10:11:55,28.600023,77.278992,59.15,2.441,2104.0,93.7
2026-06-14 10:11:56,28.599769,77.279174,68.22,-3.338,2553.0,94.8
2026-06-14 10:11:57,28.599524,77.279395,69.72,1.393,2664.0,90.2
2026-06-14 10:11:58,28.599311,77.279633,79.98,10.38,2680.0,93.5
2026-06-14 10:11:59,28.599107,77.279854,74.35,-5.791,2710.0,91.0
2026-06-14 10:12:00,28.598857,77.280074,75.31,-2.862,2596.0,89.2
2026-06-14 10:12:01,28.59856,77.280498,56.5,-18.921,1602.0,94.7
2026-06-14 10:12:02,28.5983,77.280917,50.9,-5.637,1217.0,93.2
2026-06-14 10:12:03,28.597926,77.281373,59.26,8.298,2005.0,87.9
2026-06-14 10:12:04,28.597649,77.281793,60.97,1.661,1935.0,91.1
2026-06-14 10:12:05,28.597317,77.282169,58.46,-2.367,2178.0,90.3
2026-06-14 10:12:06,28.597095,77.282618,67.09,8.662,3386.0,95.4
2026-06-14 10:12:07,28.59674,77.282999,55.47,-11.502,2404.0,93.6
2026-06-14 10:12:08,28.596423,77.28346,58.52,3.059,2934.0,94.4
2026-06-14 10:12:09,28.596081,77.283891,66.08,7.538,1986.0,88.9
2026-06-14 10:12:10,28.595752,77.284384,65.71,-0.456,3007.0,95.4
2026-06-14 10:12:11,28.595438,77.284756,67.83,2.289,2057.0,87.8
2026-06-14 10:12:12,28.595118,77.285219,59.95,-7.641,1288.0,93.8
2026-06-14 10:12:13,28.594828,77.285585,57.94,-2.948,2234.0,91.1
2026-06-14 10:12:14,28.594569,77.286007,63.36,5.405,1834.0,94.5
2026-06-14 10:12:15,28.594248,77.286488,68.34,5.125,1955.0,94.0
2026-06-14 10:12:16,28.59394,77.286789,51.47,-16.947,2397.0,91.1
2026-06-14 10:12:17,28.593644,77.287255,65.31,13.874,2267.0,95.0
2026-06-14 10:12:18,28.593344,77.287711,69.81,4.6,2367.0,90.3
2026-06-14 10:12:19,28.593038,77.288094,74.66,5.058,2912.0,94.8
2026-06-14 10:12:20,28.592634,77.288567,78.2,3.507,2454.0,94.9
2026-06-14 10:12:21,28.592399,77.288952,70.89,-7.237,1830.0,88.9
2026-06-14 10:12:22,28.5921,77.28936,63.09,-7.884,2693.0,88.4
2026-06-14 10:12:23,28.591799,77.289863,74.35,11.34,2610.0,90.4
2026-06-14 10:12:24,28.591512,77.290244,53.36,-21.002,2293.0,88.4
2026-06-14 10:12:25,28.591169,77.290613,52.17,-1.355,2254.0,88.9
2026-06-14 10:12:26,28.59082,77.291045,62.22,9.896,3129.0,91.1
2026-06-14 10:12:27,28.590498,77.291537,69.57,7.382,2905.0,88.7
2026-06-14 10:12:28,28.590235,77.29196,79.03,-1.873,2131.0,90.2
2026-06-14 10:12:29,28.589933,77.292342,79.14,-0.339,2575.0,94.4
2026-06-14 10:12:30,28.589652,77.292761,78.24,-1.016,2499.0,89.3
2026-06-14 10:12:31,28.589293,77.293184,59.0,-19.219,2665.0,91.4
2026-06-14 10:12:32,28.588949,77.293611,55.49,-3.433,2360.0,89.4
2026-06-14 10:12:33,28.588705,77.293982,69.08,13.526,2182.0,94.4
2026-06-14 10:12:34,28.588347,77.294408,73.8,4.682,1798.0,92.0
2026-06-14 10:12:35,28.588098,77.29479,59.91,-13.862,2256.0,90.7
2026-06-14 10:12:36,28.587769,77.295275,64.32,4.515,2893.0,95.9
2026-06-14 10:12:37,28.587385,77.295747,58.63,-5.657,2171.0,93.4
2026-06-14 10:12:38,28.587099,77.296124,57.19,-1.705,2347.0,92.6
2026-06-14 10:12:39,28.586828,77.296555,51.91,-3.583,2293.0,88.8
2026-06-14 10:12:40,28.586467,77.29701,56.76,-2.524,1630.0,88.4
2026-06-14 10:12:41,28.58618,77.29739,59.09,2.494,2742.0,93.6
2026-06-14 10:12:42,28.585926,77.297802,41.03,-3.135,2375.0,90.3
2026-06-14 10:12:43,28.585608,77.298262,53.89,12.871,3040.0,93.2
