timestamp,latitude,longitude,speed,acceleration,rpm,engine_temperature
2026-06-15 18:03:50,12.928685,77.622226,96.87,-13.537,3622.0,101.3
2026-06-15 18:03:51,12.928685,77.622226,105.06,8.319,3535.0,94.1
2026-06-15 18:03:52,12.928685,77.622226,102.24,-2.889,3184.0,99.8
2026-06-15 18:03:53,12.928685,77.622226,95.16,-7.072,2421.0,91.8
2026-06-15 18:03:54,12.928685,77.622226,106.82,11.763,3087.0,99.3
2026-06-15 18:03:55,12.928261,77.622123,99.39,-3.722,2820.0,99.6
2026-06-15 18:03:56,12.928261,77.622123,81.79,-17.405,2619.0,94.4
2026-06-15 18:03:57,12.928261,77.622123,100.75,18.951,2948.0,97.5
2026-06-15 18:03:58,12.928261,77.622123,100.89,0.082,3019.0,100.4
2026-06-15 18:03:59,12.928261,77.622123,76.76,-24.359,2613.0,101.1
2026-06-15 18:04:00,12.928261,77.622123,92.0,15.077,3210.0,95.0
2026-06-15 18:04:01,12.927938,77.621949,85.25,-6.878,3252.0,99.1
2026-06-15 18:04:02,12.927938,77.621949,85.23,-0.042,2968.0,94.2
2026-06-15 18:04:03,12.927938,77.621949,79.3,-6.056,2565.0,100.6
2026-06-15 18:04:04,12.927938,77.621949,88.18,-4.729,2638.0,101.0
2026-06-15 18:04:05,12.927938,77.621949,87.63,-5.361,2634.0,101.3
2026-06-15 18:04:06,12.927938,77.621949,104.11,15.937,2996.0,94.6
2026-06-15 18:04:07,12.927578,77.621805,103.62,-0.389,3270.0,96.1
2026-06-15 18:04:08,12.927578,77.621805,105.06,1.447,3299.0,95.9
2026-06-15 18:04:09,12.927578,77.621805,109.46,4.499,4008.0,96.0
2026-06-15 18:04:10,12.927578,77.621805,101.26,-8.184,3363.0,94.0
2026-06-15 18:04:11,12.927578,77.621805,97.42,-3.763,3606.0,98.0
2026-06-15 18:04:12,12.927578,77.621805,88.48,-5.218,3391.0,100.4
2026-06-15 18:04:13,12.927578,77.621805,94.89,6.429,2640.0,94.9
2026-06-15 18:04:14,12.927157,77.621676,94.91,0.175,3066.0,94.7
2026-06-15 18:04:15,12.927157,77.621676,91.92,-3.2,3024.0,101.7
2026-06-15 18:04:16,12.927157,77.621676,84.28,-7.357,3236.0,92.9
2026-06-15 18:04:17,12.927157,77.621676,82.77,-1.506,2380.0,92.8
2026-06-15 18:04:18,12.927157,77.621676,79.34,-3.337,4021.0,99.9
2026-06-15 18:04:19,12.927157,77.621676,74.19,-5.497,2789.0,92.4
2026-06-15 18:04:20,12.926799,77.621605,74.76,0.782,2001.0,100.7
2026-06-15 18:04:21,12.926799,77.621605,79.07,4.476,2513.0,94.9
2026-06-15 18:04:22,12.926799,77.621605,86.78,-4.655,3220.0,93.3
2026-06-15 18:04:23,12.926799,77.621605,81.82,-4.848,2866.0,97.2
2026-06-15 18:04:24,12.926799,77.621605,100.77,18.786,3270.0,97.6
2026-06-15 18:04:25,12.926799,77.621605,107.75,7.313,3240.0,100.1
2026-06-15 18:04:26,12.926404,77.621421,86.4,-21.244,2959.0,93.7
2026-06-15 18:04:27,12.926404,77.621421,96.73,10.437,3325.0,94.6
2026-06-15 18:04:28,12.926404,77.621421,101.93,-4.736,3207.0,98.1
2026-06-15 18:04:29,12.926404,77.621421,92.93,-9.094,3141.0,96.3
2026-06-15 18:04:30,12.926404,77.621421,102.31,9.476,3301.0,94.2
2026-06-15 18:04:31,12.926404,77.621421,101.27,-1.055,3454.0,102.2
2026-06-15 18:04:32,12.926404,77.621421,104.63,3.196,3429.0,99.8
2026-06-15 18:04:33,12.925978,77.621267,103.88,-0.668,3436.0,100.3
2026-06-15 18:04:34,12.925978,77.621267,105.33,1.596,2790.0,99.6
2026-06-15 18:04:35,12.925978,77.621267,110.71,5.427,3132.0,98.4
2026-06-15 18:04:36,12.925978,77.621267,116.46,5.763,3310.0,94.8
2026-06-15 18:04:37,12.925978,77.621267,115.03,-1.619,2489.0,97.5
2026-06-15 18:04:38,12.925978,77.621267,96.09,-19.157,3368.0,98.9
2026-06-15 18:04:39,12.925601,77.621091,103.65,7.526,3200.0,97.9
2026-06-15 18:04:40,12.925601,77.621091,71.9,-3.609,2657.0,95.4
2026-06-15 18:04:41,12.925601,77.621091,79.92,7.886,2480.0,94.8
2026-06-15 18:04:42,12.925601,77.621091,92.3,-4.333,3942.0,100.2
2026-06-15 18:04:43,12.925601,77.621091,95.35,-3.122,2139.0,94.9
2026-06-15 18:04:44,12.925601,77.621091,102.76,-3.915,2789.0,94.1
2026-06-15 18:04:45,12.925197,77.621002,106.83,3.919,2761.0,94.9
2026-06-15 18:04:46,12.925197,77.621002,108.09,0.999,2366.0,93.5
2026-06-15 18:04:47,12.925197,77.621002,91.95,-15.844,2839.0,96.8
2026-06-15 18:04:48,12.925197,77.621002,85.56,-5.173,3374.0,99.2
2026-06-15 18:04:49,12.925197,77.621002,75.61,-9.709,3740.0,94.4
2026-06-15 18:04:50,12.925197,77.621002,77.6,2.026,2844.0,96.1
2026-06-15 18:04:51,12.925197,77.621002,64.9,-4.611,2995.0,97.5
2026-06-15 18:04:52,12.924856,77.620876,74.86,-3.469,2599.0,94.8
2026-06-15 18:04:53,12.924856,77.620876,95.9,21.074,3684.0,94.5
2026-06-15 18:04:54,12.924856,77.620876,93.06,-2.696,2679.0,92.8
2026-06-15 18:04:55,12.924856,77.620876,92.45,-0.372,2343.0,91.7
2026-06-15 18:04:56,12.924856,77.620876,81.39,-5.062,2744.0,100.5
2026-06-15 18:04:57,12.924856,77.620876,70.81,-10.387,2590.0,97.2
2026-06-15 18:04:58,12.924501,77.620723,71.06,-4.925,2278.0,92.6
2026-06-15 18:04:59,12.924501,77.620723,77.65,6.605,2053.0,93.6
2026-06-15 18:05:00,12.924501,77.620723,88.54,10.832,2525.0,100.2
2026-06-15 18:05:01,12.924501,77.620723,82.23,-5.408,2668.0,96.1
2026-06-15 18:05:02,12.924501,77.620723,95.1,12.94,3011.0,99.9
2026-06-15 18:05:03,12.924501,77.620723,85.94,-9.265,3059.0,101.5
2026-06-15 18:05:04,12.924501,77.620723,81.47,-4.728,1904.0,100.3
2026-06-15 18:05:05,12.924126,77.620659,91.64,10.131,2719.0,94.3
2026-06-15 18:05:06,12.924126,77.620659,99.52,7.948,4054.0,98.6
2026-06-15 18:05:07,12.924126,77.620659,80.79,-18.808,2543.0,91.8
2026-06-15 18:05:08,12.924126,77.620659,75.85,-4.846,3205.0,92.7
2026-06-15 18:05:09,12.924126,77.620659,80.85,4.805,2524.0,97.1
2026-06-15 18:05:10,12.924126,77.620659,63.24,-17.802,2617.0,95.8
2026-06-15 18:05:11,12.923726,77.620509,71.84,8.321,3334.0,97.7
2026-06-15 18:05:12,12.923726,77.620509,89.11,17.069,3245.0,92.8
2026-06-15 18:05:13,12.923726,77.620509,63.4,-26.08,2498.0,94.7
2026-06-15 18:05:14,12.923726,77.620509,73.1,9.654,2794.0,93.2
2026-06-15 18:05:15,12.923726,77.620509,84.37,11.343,2980.0,92.8
2026-06-15 18:05:16,12.923726,77.620509,71.48,-12.909,2390.0,93.4
2026-06-15 18:05:17,12.923305,77.620321,75.46,3.817,2799.0,97.7
2026-06-15 18:05:18,12.923305,77.620321,73.23,-2.235,2061.0,95.3
2026-06-15 18:05:19,12.923305,77.620321,78.29,5.339,2836.0,94.1
2026-06-15 18:05:20,12.923305,77.620321,78.81,0.328,3216.0,101.3
2026-06-15 18:05:21,12.923305,77.620321,98.67,20.097,2343.0,95.8
2026-06-15 18:05:22,12.923305,77.620321,105.47,7.031,2534.0,97.1
2026-06-15 18:05:23,12.923305,77.620321,103.85,-1.72,3972.0,102.3
2026-06-15 18:05:24,12.922913,77.620255,102.94,-0.936,3013.0,100.8
2026-06-15 18:05:25,12.922913,77.620255,93.55,-9.396,2961.0,98.3
2026-06-15 18:05:26,12.922913,77.620255,101.2,7.775,3487.0,92.3
2026-06-15 18:05:27,12.922913,77.620255,96.88,-4.267,3948.0,94.5
2026-06-15 18:05:28,12.922913,77.620255,100.05,2.863,3030.0,99.4
2026-06-15 18:05:29,12.922913,77.620255,102.21,2.014,2949.0,92.3
2026-06-15 18:05:30,12.922591,77.620059,105.05,2.933,4086.0,99.9
2026-06-15 18:05:31,12.922591,77.620059,76.87,-28.338,2429.0,97.7
2026-06-15 18:05:32,12.922591,77.620059,87.09,10.184,2602.0,98.8
2026-06-15 18:05:33,12.922591,77.620059,62.21,-24.723,2340.0,92.4
2026-06-15 18:05:34,12.922591,77.620059,65.86,3.807,2683.0,99.9
2026-06-15 18:05:35,12.922591,77.620059,50.15,-15.586,1813.0,99.2
2026-06-15 18:05:36,12.922138,77.619893,47.74,-2.387,2712.0,93.4
2026-06-15 18:05:37,12.922138,77.619893,67.44,19.662,2789.0,98.7
2026-06-15 18:05:38,12.922138,77.619893,65.47,-2.002,3130.0,96.2
2026-06-15 18:05:39,12.922138,77.619893,72.69,7.385,2374.0,94.9
2026-06-15 18:05:40,12.922138,77.619893,82.5,9.815,2902.0,96.9
2026-06-15 18:05:41,12.922138,77.619893,99.77,17.358,3297.0,97.1
2026-06-15 18:05:42,12.922138,77.619893,102.13,-4.789,2684.0,93.3
2026-06-15 18:05:43,12.921798,77.619833,106.69,4.612,3392.0,97.9
2026-06-15 18:05:44,12.921798,77.619833,101.96,-4.517,3654.0,98.0
2026-06-15 18:05:45,12.921798,77.619833,111.1,9.221,3362.0,92.3
2026-06-15 18:05:46,12.921798,77.619833,101.63,-3.294,3745.0,98.5
2026-06-15 18:05:47,12.921798,77.619833,95.11,-6.364,2950.0,96.6
2026-06-15 18:05:48,12.921798,77.619833,86.77,-8.183,3370.0,99.0
2026-06-15 18:05:49,12.92148,77.619677,89.07,2.222,3261.0,99.3
2026-06-15 18:05:50,12.92148,77.619677,69.02,-20.001,1608.0,92.7
2026-06-15 18:05:51,12.92148,77.619677,82.63,13.607,3132.0,95.2
2026-06-15 18:05:52,12.92148,77.619677,80.29,-2.402,2820.0,92.8
2026-06-15 18:05:53,12.92148,77.619677,79.45,-0.853,2971.0,93.7
2026-06-15 18:05:54,12.92148,77.619677,73.66,-3.653,2899.0,91.9
2026-06-15 18:05:55,12.921129,77.619526,81.12,-3.701,2800.0,93.6
2026-06-15 18:05:56,12.921129,77.619526,76.03,-4.78,3144.0,95.4
2026-06-15 18:05:57,12.921129,77.619526,78.54,2.444,2279.0,92.9
2026-06-15 18:05:58,12.921129,77.619526,79.38,0.956,3161.0,99.3
2026-06-15 18:05:59,12.921129,77.619526,78.27,-0.676,3365.0,93.9
2026-06-15 18:06:00,12.921129,77.619526,71.84,-6.348,1553.0,91.9
2026-06-15 18:06:01,12.921129,77.619526,73.11,1.488,1623.0,98.3
2026-06-15 18:06:02,12.920843,77.619375,83.84,10.623,2304.0,99.4
2026-06-15 18:06:03,12.920843,77.619375,76.11,-7.745,3866.0,96.7
2026-06-15 18:06:04,12.920843,77.619375,96.78,20.462,3286.0,95.5
2026-06-15 18:06:05,12.920843,77.619375,83.91,-12.986,2685.0,97.8
2026-06-15 18:06:06,12.920843,77.619375,94.03,10.241,2642.0,93.3
2026-06-15 18:06:07,12.920843,77.619375,88.79,-5.219,2461.0,98.4
2026-06-15 18:06:08,12.920467,77.61916,70.7,-4.403,2997.0,99.3
2026-06-15 18:06:09,12.920467,77.61916,79.24,8.701,2959.0,99.2
2026-06-15 18:06:10,12.920467,77.61916,76.14,-3.031,2085.0,94.7
2026-06-15 18:06:11,12.920467,77.61916,96.67,20.69,2793.0,93.3
2026-06-15 18:06:12,12.920467,77.61916,89.86,-3.644,3345.0,100.2
2026-06-15 18:06:13,12.920467,77.61916,86.29,-3.653,2538.0,98.4
2026-06-15 18:06:14,12.920162,77.619115,80.18,-6.155,3393.0,99.0
2026-06-15 18:06:15,12.920162,77.619115,89.75,9.396,2701.0,92.2
2026-06-15 18:06:16,12.920162,77.619115,90.86,1.171,2004.0,93.0
2026-06-15 18:06:17,12.920162,77.619115,90.95,0.11,3522.0,101.5
2026-06-15 18:06:18,12.920162,77.619115,91.14,-0.072,2841.0,94.5
2026-06-15 18:06:19,12.920162,77.619115,93.9,2.681,3302.0,97.5
2026-06-15 18:06:20,12.920162,77.619115,95.21,1.353,2926.0,94.8
2026-06-15 18:06:21,12.919826,77.618858,90.45,-4.89,3151.0,95.9
2026-06-15 18:06:22,12.919826,77.618858,89.26,-4.032,2698.0,100.4
2026-06-15 18:06:23,12.919826,77.618858,85.49,-3.825,2573.0,94.3
2026-06-15 18:06:24,12.919826,77.618858,82.88,-2.556,2143.0,97.7
2026-06-15 18:06:25,12.919826,77.618858,85.12,2.217,1748.0,95.9
2026-06-15 18:06:26,12.919826,77.618858,87.31,2.028,2886.0,100.9
2026-06-15 18:06:27,12.919369,77.618685,81.27,-6.192,2520.0,96.1
2026-06-15 18:06:28,12.919369,77.618685,86.76,5.636,1883.0,97.4
2026-06-15 18:06:29,12.919369,77.618685,89.13,2.066,2521.0,92.8
2026-06-15 18:06:30,12.919369,77.618685,92.06,2.925,3109.0,100.1
2026-06-15 18:06:31,12.919369,77.618685,92.69,0.719,3318.0,100.2
2026-06-15 18:06:32,12.919369,77.618685,91.43,-1.402,2572.0,99.3
2026-06-15 18:06:33,12.919092,77.618588,103.1,11.427,3392.0,98.0
2026-06-15 18:06:34,12.919092,77.618588,104.65,1.688,3650.0,98.8
2026-06-15 18:06:35,12.919092,77.618588,100.71,-3.906,3299.0,92.9
2026-06-15 18:06:36,12.919092,77.618588,106.17,5.26,3784.0,92.8
2026-06-15 18:06:37,12.919092,77.618588,110.86,4.972,3288.0,98.1
2026-06-15 18:06:38,12.919092,77.618588,111.92,-4.49,3091.0,100.1
2026-06-15 18:06:39,12.919092,77.618588,103.47,-8.551,4212.0,100.2
2026-06-15 18:06:40,12.918766,77.618427,89.96,-13.61,3507.0,102.0
2026-06-15 18:06:41,12.918766,77.618427,83.55,-6.392,2742.0,93.9
2026-06-15 18:06:42,12.918766,77.618427,80.8,-4.504,3346.0,99.2
2026-06-15 18:06:43,12.918766,77.618427,77.16,-3.828,1904.0,96.4
2026-06-15 18:06:44,12.918766,77.618427,90.5,13.472,2933.0,98.9
2026-06-15 18:06:45,12.918766,77.618427,95.26,4.79,3032.0,93.3
2026-06-15 18:06:46,12.918505,77.618241,90.63,-3.873,2551.0,95.6
2026-06-15 18:06:47,12.918505,77.618241,98.2,7.459,2895.0,92.5
2026-06-15 18:06:48,12.918505,77.618241,91.82,-6.204,2611.0,101.0
2026-06-15 18:06:49,12.918505,77.618241,99.23,7.447,3195.0,99.4
2026-06-15 18:06:50,12.918505,77.618241,93.77,-5.285,2484.0,94.7
2026-06-15 18:06:51,12.918505,77.618241,87.97,-6.106,2153.0,96.8
2026-06-15 18:06:52,12.918095,77.618109,73.59,-14.188,2809.0,98.9
2026-06-15 18:06:53,12.918095,77.618109,74.01,0.418,3406.0,98.9
2026-06-15 18:06:54,12.918095,77.618109,70.41,-3.506,2706.0,92.7
2026-06-15 18:06:55,12.918095,77.618109,71.26,0.781,2081.0,91.8
2026-06-15 18:06:56,12.918095,77.618109,68.89,-2.394,3264.0,101.1
2026-06-15 18:06:57,12.918095,77.618109,66.48,-2.284,3807.0,99.9
2026-06-15 18:06:58,12.918095,77.618109,62.26,-3.723,2292.0,93.3
2026-06-15 18:06:59,12.917833,77.617913,60.3,-1.937,2362.0,98.3
2026-06-15 18:07:00,12.917833,77.617913,60.98,0.644,2368.0,93.5
2026-06-15 18:07:01,12.917833,77.617913,84.02,23.142,2714.0,92.0
2026-06-15 18:07:02,12.917833,77.617913,88.28,4.181,2926.0,95.9
2026-06-15 18:07:03,12.917833,77.617913,93.03,4.68,2678.0,96.3
2026-06-15 18:07:04,12.917833,77.617913,82.7,-10.367,2598.0,94.9
2026-06-15 18:07:05,12.917489,77.61778,101.39,18.72,2593.0,100.3
2026-06-15 18:07:06,12.917489,77.61778,73.15,-28.347,2297.0,100.2
2026-06-15 18:07:07,12.917489,77.61778,78.22,4.95,3519.0,92.4
2026-06-15 18:07:08,12.917489,77.61778,93.36,15.159,3282.0,95.6
2026-06-15 18:07:09,12.917489,77.61778,67.92,-25.249,2844.0,100.5
2026-06-15 18:07:10,12.917489,77.61778,66.07,-1.641,1606.0,91.9
2026-06-15 18:07:11,12.917171,77.617673,66.6,0.715,2602.0,93.8
2026-06-15 18:07:12,12.917171,77.617673,69.37,2.652,2324.0,99.9
2026-06-15 18:07:13,12.917171,77.617673,84.63,15.41,3361.0,100.8
2026-06-15 18:07:14,12.917171,77.617673,94.5,9.862,3686.0,95.4
2026-06-15 18:07:15,12.917171,77.617673,97.51,3.151,4142.0,98.7
2026-06-15 18:07:16,12.917171,77.617673,98.71,1.257,3886.0,99.7
2026-06-15 18:07:17,12.917171,77.617673,95.68,-3.292,3283.0,93.5
2026-06-15 18:07:18,12.916762,77.617518,104.4,8.578,3082.0,98.9
2026-06-15 18:07:19,12.916762,77.617518,93.08,-11.403,2278.0,92.0
2026-06-15 18:07:20,12.916762,77.617518,105.23,12.275,3241.0,99.1
2026-06-15 18:07:21,12.916762,77.617518,97.08,-8.234,3208.0,96.0
2026-06-15 18:07:22,12.916762,77.617518,88.15,-8.91,3458.0,98.2
2026-06-15 18:07:23,12.916762,77.617518,82.48,-3.281,3303.0,92.1
2026-06-15 18:07:24,12.91644,77.617299,96.19,13.803,3695.0,96.7
2026-06-15 18:07:25,12.91644,77.617299,99.37,3.073,3454.0,93.1
2026-06-15 18:07:26,12.91644,77.617299,102.17,2.91,3352.0,98.4
2026-06-15 18:07:27,12.91644,77.617299,91.63,-3.848,2300.0,100.3
2026-06-15 18:07:28,12.91644,77.617299,93.89,2.327,1733.0,99.5
2026-06-15 18:07:29,12.91644,77.617299,103.3,-3.643,3267.0,96.1
2026-06-15 18:07:30,12.916101,77.617168,93.89,-9.161,2232.0,98.3
2026-06-15 18:07:31,12.916101,77.617168,96.24,2.547,2102.0,99.3
2026-06-15 18:07:32,12.916101,77.617168,95.65,-0.255,2706.0,101.0
2026-06-15 18:07:33,12.916101,77.617168,85.17,-3.623,3014.0,98.6
2026-06-15 18:07:34,12.916101,77.617168,85.69,-3.357,4023.0,100.8
2026-06-15 18:07:35,12.916101,77.617168,81.94,-3.892,3334.0,99.8
2026-06-15 18:07:36,12.916101,77.617168,87.7,5.695,3360.0,100.9
2026-06-15 18:07:37,12.915802,77.617079,94.09,6.069,3121.0,93.5
2026-06-15 18:07:38,12.915802,77.617079,109.36,15.314,2108.0,98.2
2026-06-15 18:07:39,12.915802,77.617079,102.29,-7.299,2231.0,97.1
2026-06-15 18:07:40,12.915802,77.617079,98.65,-3.473,2870.0,92.9
2026-06-15 18:07:41,12.915802,77.617079,101.75,3.039,2498.0,96.8
2026-06-15 18:07:42,12.915802,77.617079,85.24,-16.507,2663.0,100.6
